name,time,frame,height,yaw,pitch,roll,lat,lon,east,north,zone.number,zone.letter,image_x,image_y,start_east,start_north,end_east,end_north,heading,project,length,flukeprint_width,fluke_span,body_length,age_class
20240811001A,2024-08-11 05:26:49.600000,467,80.1,139.4,-90,0,-20.970593149428,55.1751903275385,310288.55472741,7680025.43712796,40,K,1764.66,296.36,310289.115838105,7680019.27231011,310287.993616715,7680031.60194582,-5.20062974808646,Aug-11th-2024-09-23AM-Flight-Airdata,12.3806016684009,NA,NA,12.3806016684009,adult
20240811001A,2024-08-11 05:27:52.200000,2345,80.1,121.8,-89.9,0,-20.9714863777784,55.1749325706024,310262.878722486,7679926.23821926,40,K,1479.255,599.105,310262.440246092,7679920.74370437,310263.31719888,7679931.73273415,4.56268095473633,Aug-11th-2024-09-23AM-Flight-Airdata,11.0239657881372,NA,NA,11.0239657881372,adult
20240811001A,2024-08-11 05:28:13,2966,80,124.5,-90,0,-20.9717886097461,55.1748737701558,310257.14580061,7679892.70704448,40,K,1681.845,613.105,310258.946927759,7679887.10769827,310255.34467346,7679898.3063907,-17.8312906464821,Aug-11th-2024-09-23AM-Flight-Airdata,11.7637982008665,NA,NA,11.7637982008665,adult
20240811002A,2024-08-11 05:28:18.400000,3127,80.1,124.5,-89.9,0,-20.9718524777956,55.1749893028423,310269.240434518,7679885.77294383,40,K,1676.68,328.75,310270.459901622,7679879.78196963,310268.020967414,7679891.76391804,-11.5054147563775,Aug-11th-2024-09-23AM-Flight-Airdata,12.2276525873445,NA,NA,12.2276525873445,adult
20240811002A,2024-08-11 05:27:07.200000,997,80,124,-89.9,0,-20.970847013671,55.1752881913907,310299.051919327,7679997.44673469,40,K,1707.99,365.95,310299.590298608,7679991.57138435,310298.513540046,7680003.32208504,-5.23559511532734,Aug-11th-2024-09-23AM-Flight-Airdata,11.799931178307,NA,NA,11.799931178307,adult
20240811002A,2024-08-11 05:27:20.200000,1387,80.1,121.8,-89.9,0,-20.9710461596777,55.1752287515768,310293.122264263,7679975.32792581,40,K,1562.135,382.885,310293.275046186,7679969.55157323,310292.96948234,7679981.10427838,-1.51509430867703,Aug-11th-2024-09-23AM-Flight-Airdata,11.5567454566145,NA,NA,11.5567454566145,adult
20240811002A,2024-08-11 05:27:36.400000,1868,80,121.8,-89.9,0,-20.9712805392034,55.1751416951816,310284.365310453,7679949.27550785,40,K,1470.42,449.19,310284.057801896,7679943.57883494,310284.67281901,7679954.97218077,3.08984900843127,Aug-11th-2024-09-23AM-Flight-Airdata,11.409933174207,NA,NA,11.409933174207,adult
20240811002A,2024-08-11 05:27:53.600000,2387,80.1,124.3,-89.9,0,-20.9715046987539,55.1750334468534,310273.391777337,7679924.32945072,40,K,1396.375,437.775,310272.77571122,7679918.89735419,310274.007843454,7679929.76154725,6.47039451019443,Aug-11th-2024-09-23AM-Flight-Airdata,10.9338392543085,NA,NA,10.9338392543085,adult
20240811002A,2024-08-11 05:26:51.600000,528,80.1,139.4,-89.9,0,-20.9705479679054,55.1752581739324,310295.55294728,7680030.51981792,40,K,1640.585,288.23,310296.542948063,7680024.54284871,310294.562946497,7680036.49678713,-9.40485123503477,Aug-11th-2024-09-23AM-Flight-Airdata,12.1168085664752,NA,NA,12.1168085664752,adult
20240811002A,2024-08-11 05:27:07.800000,1013,80,124,-89.9,0,-20.9707975115438,55.1752839236094,310298.54563046,7680002.92227312,40,K,1634.63,410.24,310300.382611515,7680003.00700406,310296.708649405,7680002.83754219,-92.640901802006,Aug-11th-2024-09-23AM-Flight-Airdata,3.67786825613068,NA,3.67786825613068,NA,adult
20240811002A,2024-08-11 05:26:54,598,80.1,139.4,-90,0,-20.9705307902199,55.1752507940318,310294.763836882,7680032.41288503,40,K,1632.325,315.79,310296.52947498,7680032.62895881,310292.998198783,7680032.19681124,-96.9770034101006,Aug-11th-2024-09-23AM-Flight-Airdata,3.55762042596051,NA,3.55762042596051,NA,adult
20240811002A,2024-08-11 05:27:21.200000,1413,80.1,121.8,-90,0,-20.9710075743861,55.1752135860185,310291.496512785,7679979.58189167,40,K,1440.44,412.99,310293.255878615,7679979.36059867,310289.737146956,7679979.80318467,-82.8309858156445,Aug-11th-2024-09-23AM-Flight-Airdata,3.54645666240137,NA,3.54645666240137,NA,adult
20240811002A,2024-08-11 05:27:37,1886,80,121.8,-89.9,0,-20.9712320071389,55.1751419152923,310284.326929104,7679954.64896807,40,K,1374.96,482.5,310286.082777266,7679954.42456533,310282.571080942,7679954.8733708,-82.7169071127425,Aug-11th-2024-09-23AM-Flight-Airdata,3.54025951250811,NA,3.54025951250811,NA,adult
20240811001A,2024-08-11 05:26:49.600000,467,80.1,139.4,-90,0,-20.9705347449782,55.1751860769221,310288.038981827,7680031.89830196,40,K,1708.85,368.7,310289.823736652,7680031.9385641,310286.254227002,7680031.85803982,-91.2923117580775,Aug-11th-2024-09-23AM-Flight-Airdata,3.57041780484138,NA,3.57041780484138,NA,adult
20240811001A,2024-08-11 05:27:21.400000,1421,80.1,121.8,-89.9,0,-20.9710318183475,55.1751181776715,310281.6057623,7679976.78460571,40,K,1538.64,508.31,310283.270513628,7679976.38258351,310279.941010971,7679977.18662791,-76.42352740313,Aug-11th-2024-09-23AM-Flight-Airdata,3.42521172071776,NA,3.42521172071776,NA,adult
20240811001A,2024-08-11 05:27:23.600000,1484,80.1,121.8,-89.9,0,-20.9710558743888,55.1750988950619,310279.630966009,7679974.09839014,40,K,1500.745,510.06,310281.333995332,7679973.7631683,310277.927936685,7679974.43361198,-78.8643432827146,Aug-11th-2024-09-23AM-Flight-Airdata,3.47141617056977,NA,3.47141617056977,NA,adult
20240811001A,2024-08-11 05:27:38.600000,1936,80.1,121.8,-89.9,0,-20.9712572552794,55.1750236609039,310272.061743853,7679951.71340764,40,K,1499.88,600.415,310273.753298865,7679951.27522032,310270.370188841,7679952.15159496,-75.4770976377129,Aug-11th-2024-09-23AM-Flight-Airdata,3.494776951742,NA,3.494776951742,NA,adult
20240811003A,2024-08-11 05:54:17.400000,5491,82.5,343.4,-38.7,0,-20.982743697398,55.1764332807868,310433.140336768,7678681.66953181,40,K,537.21,578.485,310434.538888693,7678683.54114824,310431.741784844,7678679.79791539,-143.231340371553,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.67285589128702,NA,NA,adult
20240811004A,2024-08-11 05:54:17.400000,5491,82.5,343.4,-38.7,0,-20.9828197871232,55.1766257564144,310453.250018663,7678673.47345744,40,K,674.77,661.74,310455.345095291,7678674.28167132,310451.154942036,7678672.66524357,-111.095026840664,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.49112713574155,NA,NA,adult
20240811004A,2024-08-11 05:54:17.400000,5491,82.5,343.4,-38.7,0,-20.9829437415573,55.176669135068,310457.916976485,7678659.80132427,40,K,650.155,767.445,310460.433001437,7678659.91069699,310455.400951532,7678659.69195156,-92.489105749227,Aug-11th-2024-09-50AM-Flight-Airdata,NA,5.03680214133764,NA,NA,adult
20240811003A,2024-08-11 05:54:38.800000,6129,82.8,308.1,-89.5,0,-20.9831009775055,55.1766387163303,310454.952484388,7678642.35697111,40,K,456.12,789.89,310457.132850279,7678642.67065505,310452.772118498,7678642.04328718,-98.1868294685207,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.40562959211468,NA,NA,adult
20240811005A,2024-08-11 05:56:30.200000,9471,82.8,336.8,-42.1,0,-20.9845017533334,55.1759646083387,310386.62743111,7678486.4715432,40,K,448.155,876.045,310387.914790971,7678487.35808784,310385.340071248,7678485.58499857,-124.553370164767,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.12618413018107,NA,NA,adult
20240811005A,2024-08-11 05:56:43.200000,9858,82.8,329,-42.1,0,-20.9843259493049,55.175683958309,310357.223712042,7678505.60277273,40,K,476.39,579.93,310358.433727188,7678507.24092479,310356.013696897,7678503.96462067,-143.548704254946,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.07317018010026,NA,NA,adult
20240811005A,2024-08-11 05:56:43.200000,9858,82.8,329,-42.1,0,-20.9842952751603,55.1756207416033,310350.611757048,7678508.9238691,40,K,455.395,540.83,310351.962118955,7678510.43640018,310349.261395141,7678507.41133802,-138.242066812253,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.0552324467038,NA,NA,adult
20240811005A,2024-08-11 05:56:33.200000,9563,82.9,336.8,-42.1,0,-20.9844189157156,55.1758765878143,310377.370546079,7678495.53849033,40,K,433.09,765.225,310379.075725639,7678496.39044445,310375.66536652,7678494.68653622,-116.547961331211,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.81232901876399,NA,NA,adult
20240811006A,2024-08-11 05:56:40,9764,82.8,329,-42.1,0,-20.9844678185132,55.1757084805251,310359.952667507,7678489.92487171,40,K,362.725,685.635,310361.468958663,7678490.97456332,310358.436376351,7678488.8751801,-124.693916588285,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.68835537429783,NA,NA,adult
20240811006A,2024-08-11 05:56:43.800000,9879,82.8,329,-42.1,0,-20.9844429476199,55.1756771372869,310356.662220139,7678492.64126761,40,K,363.45,654.495,310357.922387858,7678493.87913494,310355.40205242,7678491.40340027,-134.488524437782,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.53289582224869,NA,NA,adult
20240811007A,2024-08-11 05:56:38.200000,9712,82.8,329,-42.1,0,-20.9846516863509,55.1756833269355,310357.569421611,7678469.53819471,40,K,146.245,815.95,310358.93895856,7678471.01090791,310356.199884662,7678468.06548151,-137.078975753323,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.0221962295887,NA,NA,adult
20240811007A,2024-08-11 05:56:38.200000,9712,82.8,329,-42.1,0,-20.9846020863535,55.1756120048184,310350.090786764,7678474.94504385,40,K,149.865,742.825,310351.464462374,7678476.30992882,310348.717111154,7678473.58015888,-134.816084133563,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.87292946854044,NA,NA,adult
20240811007A,2024-08-11 05:56:56.800000,10266,82.8,329,-36.6,0,-20.984576035128,55.1755554496132,310344.177335973,7678477.76221355,40,K,128.87,800.03,310345.205233654,7678479.34042216,310343.149438293,7678476.18400494,-146.923536370862,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.76686397473748,NA,NA,adult
20240811008A,2024-08-11 05:56:39.200000,9740,82.8,329,-42.1,0,-20.984536031578,55.1758818386851,310378.064410939,7678482.57828887,40,K,440.2,819.575,310379.282262965,7678483.8747184,310376.846558913,7678481.28185934,-136.790051955458,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.5574671285697,NA,NA,adult
20240811008A,2024-08-11 05:56:51.800000,10116,82.9,329,-36.6,0,-20.984445373021,55.1757765020558,310366.997134971,7678492.49058692,40,K,431.51,803.645,310368.312236627,7678493.73411521,310365.682033316,7678491.24705863,-133.397664852737,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.61986462130353,NA,NA,adult
20240811009A,2024-08-11 05:56:48.200000,10009,82.8,329,-41.4,0,-20.9843985758265,55.1758338670326,310372.902796101,7678497.73974859,40,K,532.145,698.665,310374.575315228,7678498.6242152,310371.230276974,7678496.85528197,-117.870916703294,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.78396692463309,NA,NA,adult
20240811009A,2024-08-11 05:57:01,10394,82.9,326,-36.6,0,-20.9843584995021,55.1757496376628,310364.094097215,7678502.07688828,40,K,544.45,716.045,310365.72572087,7678503.2843579,310362.46247356,7678500.86941867,-126.502986471931,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.05964462281311,NA,NA,adult
20240811009A,2024-08-11 05:57:03.800000,10475,82.9,324.3,-36.6,0,-20.9844080213205,55.1758294581757,310372.456294638,7678496.68876649,40,K,586.44,774.69,310373.816621326,7678497.85994317,310371.09596795,7678495.51758981,-130.726888356294,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.59006602223859,NA,NA,adult
20240811010A,2024-08-11 05:56:56.800000,10270,82.8,329,-36.6,0,-20.9843166788655,55.1758712564405,310376.687098486,7678506.85127327,40,K,629.155,746.45,310378.182193747,7678508.04668708,310375.192003225,7678505.65585945,-128.644326459961,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.82848483000708,NA,NA,adult
20240811010A,2024-08-11 05:56:41.800000,9818,82.8,329,-42.1,0,-20.984433143508,55.1760208083687,310392.384424402,7678494.13429139,40,K,671.15,793.505,310393.824354306,7678495.4821218,310390.944494499,7678492.78646098,-133.107802257653,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.94463937010458,NA,NA,adult
20240811010A,2024-08-11 05:57:08.600000,10622,82.9,324.3,-36.6,0,-20.9842829393535,55.175753762949,310364.427623472,7678510.44738795,40,K,641.045,664.675,310365.607747536,7678511.85789503,310363.247499408,7678509.03688087,-140.081905171454,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.67816423470055,NA,NA,adult
20240811011A,2024-08-11 05:57:27.200000,11177,82.9,324.3,-33.1,0,-20.9845506839097,55.1752821981663,310315.732915648,7678480.24483032,40,K,99.55,702.385,310317.406232341,7678481.48665248,310314.059598954,7678479.00300816,-126.580298772116,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.16754653299682,NA,NA,adult
20240811011A,2024-08-11 05:57:16.800000,10868,83,324.3,-33.1,0,-20.9845882189516,55.1753911445554,310327.108458125,7678476.21839315,40,K,110.115,763.73,310328.832442928,7678477.3528339,310325.384473322,7678475.0839524,-123.346278896095,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.12750743695977,NA,NA,adult
20240811013A,2024-08-11 06:06:02.400000,26622,82.5,147.5,-35.2,0,-20.9843586563059,55.1769140205976,310485.165738277,7678503.44002136,40,K,293.355,751.615,310482.853187642,7678503.14512212,310487.478288912,7678503.73492061,82.7327960389861,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.66255552392295,NA,NA,adult
20240811013A,2024-08-11 06:06:02.400000,26622,82.5,147.5,-35.2,0,-20.9843659496598,55.1768533845097,310478.870060797,7678502.56067299,40,K,342.975,771.325,310476.672863352,7678502.43376803,310481.067258243,7678502.68757794,86.6944029896551,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.40171852045647,NA,NA,adult
20240811013A,2024-08-11 06:06:29.400000,27428,82.6,125.3,-73.8,0,-20.9846131210364,55.1769642786186,310490.712645228,7678475.32665532,40,K,556.78,489.645,310488.760032792,7678474.35262156,310492.665257664,7678476.30068909,63.488318276951,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.36414349377676,NA,NA,adult
20240811013A,2024-08-11 06:06:37.200000,27662,82.6,120,-90,0,-20.9846185775037,55.1769685628013,310491.16499557,7678474.72762295,40,K,681.57,504.975,310489.550646522,7678473.89907165,310492.779344618,7678475.55617426,62.8312126908604,Aug-11th-2024-09-50AM-Flight-Airdata,NA,3.62911565761865,NA,NA,adult
20240811012A,2024-08-11 06:06:20.600000,27162,82.7,135.2,-52.3,0,-20.9846431837524,55.1769832839172,310492.726732495,7678472.0208021,40,K,642.165,444.405,310490.432906578,7678471.86639031,310495.020558411,7678472.1752139,86.1488721090563,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.59803450967017,NA,NA,adult
20240811012A,2024-08-11 06:06:35.800000,27621,82.6,120,-90,0,-20.9846276393384,55.1770472544936,310499.358702589,7678473.81760984,40,K,631.945,405.73,310497.325036505,7678473.6131493,310501.392368673,7678474.02207039,84.258893475872,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.08783652040778,NA,NA,adult
20240811012A,2024-08-11 06:06:41.600000,27794,82.6,124.6,-89.9,0,-20.9847749653733,55.177077042682,310502.641955055,7678457.54178696,40,K,745.785,288.24,310500.428968621,7678457.45867536,310504.85494149,7678457.62489855,87.8491930697434,Aug-11th-2024-09-50AM-Flight-Airdata,NA,4.42909313345728,NA,NA,adult
20240811005A,2024-08-11 05:56:13.400000,8970,82.8,336.8,-42.1,0,-20.9841934019821,55.1766127947876,310453.635983288,7678521.37902236,40,K,1419.975,828.76,310451.720417487,7678527.5578378,310455.551549088,7678515.20020691,162.775438537705,Aug-11th-2024-09-50AM-Flight-Airdata,12.9378750391491,NA,NA,12.9378750391491,adult
20240811005A,2024-08-11 05:56:44.600000,9902,82.8,329,-42.1,0,-20.983760858668,55.17637190311,310428.042246129,7678568.98226836,40,K,1380.49,477.195,310424.551288391,7678574.03099872,310431.533203868,7678563.93353799,145.337979090305,Aug-11th-2024-09-50AM-Flight-Airdata,12.2762313756347,NA,NA,12.2762313756347,adult
20240811006A,2024-08-11 05:57:54.200000,11991,83.1,307.1,-53.1,0,-20.9836682267091,55.1752705901384,310313.41127459,7678577.93192106,40,K,1442.535,569.325,310309.700900258,7678583.32381271,310317.121648921,7678572.54002941,145.466598699505,Aug-11th-2024-09-50AM-Flight-Airdata,13.0903587838401,NA,NA,13.0903587838401,adult
20240811006A,2024-08-11 05:58:18.800000,12727,83.7,290.9,-55.4,0,-20.9835334699314,55.1748791731931,310272.541653178,7678592.38708796,40,K,1401.195,439.51,310266.632465199,7678595.13975428,310278.450841157,7678589.63442164,114.977430787407,Aug-11th-2024-09-50AM-Flight-Airdata,13.0377412845549,NA,NA,13.0377412845549,adult
20240811006A,2024-08-11 05:58:22.800000,12846,83.7,287.8,-46.6,0,-20.9835294930299,55.1747949333176,310263.777391991,7678592.72743527,40,K,1371.455,563.52,310258.173771223,7678596.0255048,310269.381012759,7678589.42936574,120.479383583162,Aug-11th-2024-09-50AM-Flight-Airdata,13.0042805804136,NA,NA,13.0042805804136,adult
20240811006A,2024-08-11 05:57:48.600000,11818,83.1,305.1,-54.6,0,-20.9837022097568,55.1753054707966,310317.08107396,7678574.21088023,40,K,1474.66,601.52,310312.691989867,7678578.88694023,310321.470158053,7678569.53482023,136.813210960766,Aug-11th-2024-09-50AM-Flight-Airdata,12.8264720417391,NA,NA,12.8264720417391,adult
20240811007A,2024-08-11 05:56:25.400000,9325,82.8,336.8,-42.1,0,-20.9843010139247,55.1763332487543,310424.704867685,7678509.13341628,40,K,1010.68,835.535,310422.388282063,7678514.98559142,310427.021453306,7678503.28124114,158.403846259648,Aug-11th-2024-09-50AM-Flight-Airdata,12.5880137872113,NA,NA,12.5880137872113,adult
20240811007A,2024-08-11 05:56:38.600000,9722,82.8,329,-42.1,0,-20.9840821189122,55.1762387412379,310414.601715986,7678533.25622111,40,K,1126.495,622.2,310412.223040712,7678539.0073591,310416.980391261,7678527.50508311,157.52997363192,Aug-11th-2024-09-50AM-Flight-Airdata,12.4472782965371,NA,NA,12.4472782965371,adult
20240811007A,2024-08-11 05:56:53,10154,82.8,329,-36.6,0,-20.9839140924572,55.1761354225149,310403.646575903,7678551.73668615,40,K,1104.665,595.09,310400.350185522,7678556.76198935,310406.942966283,7678546.71138294,146.736787451053,Aug-11th-2024-09-50AM-Flight-Airdata,12.0199603714887,NA,NA,12.0199603714887,adult
20240811007A,2024-08-11 05:56:07,8778,82.7,333.2,-59.5,0,-20.9844529047789,55.1763509550271,310426.7376951,7678492.33788657,40,K,988.05,654.565,310425.53623752,7678498.65035896,310427.939152681,7678486.02541419,169.223743924191,Aug-11th-2024-09-50AM-Flight-Airdata,12.8515847955752,NA,NA,12.8515847955752,adult
20240811008A,2024-08-11 05:56:32.400000,9539,82.9,336.8,-42.1,0,-20.9841280924171,55.1765196495363,310443.868380353,7678528.49932026,40,K,1312.06,733.38,310442.413474992,7678533.91785158,310445.323285714,7678523.08078895,164.970266191907,Aug-11th-2024-09-50AM-Flight-Airdata,11.2209146122701,NA,NA,11.2209146122701,adult
20240811008A,2024-08-11 05:57:42.200000,11628,82.7,307.6,-46.8,0,-20.9836942342231,55.1754483427173,310331.926759998,7678575.26336143,40,K,1437.565,602.755,310327.888099622,7678579.5237881,310335.965420374,7678571.00293475,136.530680382117,Aug-11th-2024-09-50AM-Flight-Airdata,11.7408710160401,NA,NA,11.7408710160401,adult
20240811008A,2024-08-11 05:57:49.600000,11852,83.1,306.1,-54.7,0,-20.9837856577072,55.1753179186949,310318.480801302,7678564.98674372,40,K,1397.43,656.76,310314.301743691,7678569.00233069,310322.659858912,7678560.97115676,133.857188283945,Aug-11th-2024-09-50AM-Flight-Airdata,11.5912831388458,NA,NA,11.5912831388458,adult
20240811008A,2024-08-11 05:57:53.800000,11976,83.1,306.8,-53.1,0,-20.983750942527,55.1752933922647,310315.88670707,7678568.80112518,40,K,1397.81,639.78,310312.089813733,7678572.99687747,310319.683600408,7678564.60537289,137.85687535199,Aug-11th-2024-09-50AM-Flight-Airdata,11.3173735945739,NA,NA,11.3173735945739,adult
20240811009A,2024-08-11 05:56:29.600000,9455,82.8,336.8,-42.1,0,-20.9841850353523,55.1766118791622,310453.530217001,7678522.3042442,40,K,1417.23,819.685,310452.803842282,7678528.54193182,310454.25659172,7678516.06655658,173.357858935508,Aug-11th-2024-09-50AM-Flight-Airdata,12.5596762816835,NA,NA,12.5596762816835,adult
20240811009A,2024-08-11 05:56:32.400000,9538,82.9,336.8,-42.1,0,-20.9841434598229,55.1766062432886,310452.891726985,7678526.90057731,40,K,1416.805,777.45,310451.791751412,7678533.18247449,310453.991702557,7678520.61868012,170.068059196756,Aug-11th-2024-09-50AM-Flight-Airdata,12.7549486049168,NA,NA,12.7549486049168,adult
20240811009A,2024-08-11 05:56:39.800000,9757,82.8,329,-42.1,0,-20.9839905201148,55.1765517899463,310447.036666952,7678543.76867017,40,K,1505.49,676.94,310445.10610437,7678549.59790716,310448.967229533,7678537.93943318,161.675844272289,Aug-11th-2024-09-50AM-Flight-Airdata,12.2812174927721,NA,NA,12.2812174927721,adult
20240811009A,2024-08-11 05:56:47,9972,82.8,329,-42.1,0,-20.9838982888776,55.1765026740044,310441.813205793,7678553.92178085,40,K,1474.245,595.015,310438.689592613,7678559.28870853,310444.936818973,7678548.55485316,149.800106250929,Aug-11th-2024-09-50AM-Flight-Airdata,12.4194801965502,NA,NA,12.4194801965502,adult
20240811009A,2024-08-11 05:57:40.400000,11575,82.9,307.6,-46.7,0,-20.9837795051338,55.1755679138984,310344.467406419,7678565.96445572,40,K,1381.625,572.835,310338.928653987,7678568.46846379,310350.006158852,7678563.46044764,114.327194121886,Aug-11th-2024-09-50AM-Flight-Airdata,12.1569461523238,NA,NA,12.1569461523238,adult
20240811010A,2024-08-11 05:57:05.400000,10524,82.9,324.3,-36.6,0,-20.9835105938381,55.1763493027898,310425.376355942,7678596.66342133,40,K,1512.175,490.57,310421.308187012,7678601.29147052,310429.444524873,7678592.03537214,138.683735005125,Aug-11th-2024-09-50AM-Flight-Airdata,12.3237717835282,NA,NA,12.3237717835282,adult
20240811010A,2024-08-11 05:56:29,9435,82.8,336.8,-42.1,0,-20.984082502195,55.1766928583119,310461.820950656,7678533.75214239,40,K,1535.47,751.02,310460.366531436,7678540.00385043,310463.275369876,7678527.50043436,166.903467323438,Aug-11th-2024-09-50AM-Flight-Airdata,12.8373188181191,NA,NA,12.8373188181191,adult
20240811010A,2024-08-11 05:55:50.600000,8282,82.7,213.7,-78.4,0,-20.9844988448821,55.1761948895965,310410.568167572,7678487.066612,40,K,1537.3,692.64,310408.763708874,7678492.37985114,310412.372626269,7678481.75337286,161.241713324567,Aug-11th-2024-09-50AM-Flight-Airdata,11.2225810516264,NA,NA,11.2225810516264,adult
20240811010A,2024-08-11 05:55:51.800000,8320,82.7,214.8,-78.4,0,-20.9844807785435,55.1762046950254,310411.564917284,7678489.07844428,40,K,1561.01,769.26,310408.888601017,7678494.12082398,310414.241233551,7678484.03606457,152.042223232563,Aug-11th-2024-09-50AM-Flight-Airdata,11.4172259013584,NA,NA,11.4172259013584,adult
20240811010A,2024-08-11 05:58:00.400000,12175,83.1,307.1,-50.3,0,-20.9835518689369,55.1754084494039,310327.598863848,7678590.97795004,40,K,1677.77,653.72,310323.650671084,7678595.78085114,310331.547056613,7678586.17504894,140.578314107272,Aug-11th-2024-09-50AM-Flight-Airdata,12.4348035861652,NA,NA,12.4348035861652,adult
20240811010A,2024-08-11 05:56:32.200000,9533,82.9,336.8,-42.1,0,-20.9840325119162,55.1766862350817,310461.069177669,7678539.27893998,40,K,1530.605,705.405,310458.691100532,7678544.49846752,310463.447254807,7678534.05941244,155.505441212733,Aug-11th-2024-09-50AM-Flight-Airdata,11.4714809184415,NA,NA,11.4714809184415,adult
20240811011A,2024-08-11 05:57:08,10603,82.9,324.3,-36.6,0,-20.9839150587676,55.1760525954989,310395.035494277,7678551.53149063,40,K,1110.645,578.55,310393.229170013,7678557.66330987,310396.841818542,7678545.39967139,163.585969616758,Aug-11th-2024-09-50AM-Flight-Airdata,12.7846805999708,NA,NA,12.7846805999708,adult
20240811011A,2024-08-11 05:57:10,10665,82.9,324.3,-36.6,0,-20.9838815810026,55.1760448335044,310394.186138815,7678555.22876149,40,K,1120.745,560.675,310392.216094831,7678561.26070867,310396.156182799,7678549.19681432,161.912875956515,Aug-11th-2024-09-50AM-Flight-Airdata,12.6910141411775,NA,NA,12.6910141411775,adult
20240811011A,2024-08-11 05:57:55.600000,12032,83.1,307.1,-52.5,0,-20.9834510611957,55.1750768507165,310292.992000568,7678601.74546846,40,K,1433.17,352.505,310289.407504944,7678606.58280551,310296.576496192,7678596.90813141,143.461333490307,Aug-11th-2024-09-50AM-Flight-Airdata,12.0413352420809,NA,NA,12.0413352420809,adult
20240811011A,2024-08-11 05:58:10.200000,12466,83.3,306.6,-45.8,0,-20.9833786021179,55.1749073269417,310275.273421403,7678609.56661572,40,K,1415.865,456.315,310270.534271743,7678612.66350268,310280.012571062,7678606.46972877,123.16336761912,Aug-11th-2024-09-50AM-Flight-Airdata,11.3225877411997,NA,NA,11.3225877411997,adult
20240811011A,2024-08-11 05:58:19.200000,12738,83.8,290.2,-55.4,0,-20.9833194225998,55.1746750000448,310251.041342979,7678615.84298164,40,K,1478.29,252.205,310245.252158467,7678616.59376701,310256.830527491,7678615.09219626,97.3893090371306,Aug-11th-2024-09-50AM-Flight-Airdata,11.6753305723941,NA,NA,11.6753305723941,adult
20240811013A,2024-08-11 06:06:27.600000,27372,82.6,135.2,-71.5,0,-20.9852441388797,55.1765141458121,310444.704884157,7678404.93025834,40,K,1582.41,355.855,310446.314319261,7678398.77379411,310443.095449052,7678411.08672257,-14.6505046310796,Aug-11th-2024-09-50AM-Flight-Airdata,12.7267172798633,NA,NA,12.7267172798633,adult
20240811013A,2024-08-11 06:06:29,27419,82.6,130.2,-73.8,0,-20.9852479083716,55.1765809255159,310451.653291514,7678404.5920883,40,K,1585.3,329.395,310453.658573266,7678398.46146936,310449.648009763,7678410.72270724,-18.1125517219833,Aug-11th-2024-09-50AM-Flight-Airdata,12.900487353006,NA,NA,12.900487353006,adult
20240811013A,2024-08-11 06:06:29,27415,82.6,130.2,-73.8,0,-20.9852471258323,55.1765804425313,310451.602083751,7678404.67815419,40,K,1585.08,330.41,310453.590095101,7678398.64792818,310449.6140724,7678410.7083802,-18.2460666625013,Aug-11th-2024-09-50AM-Flight-Airdata,12.6989471809639,NA,NA,12.6989471809639,adult
20240811012A,2024-08-11 06:05:48,26189,82.2,117.7,-38.4,0,-20.9851240987469,55.1764509654845,310437.983957866,7678418.14554085,40,K,1734.35,573.33,310435.342226176,7678412.77175918,310440.625689555,7678423.51932253,26.1785649082249,Aug-11th-2024-09-50AM-Flight-Airdata,11.9760220113226,NA,NA,11.9760220113226,adult
20240811012A,2024-08-11 06:06:06.800000,26749,82.5,147.5,-35.2,0,-20.9851965660324,55.1761300923986,310404.711541859,7678409.74191177,40,K,1437.19,551.295,310403.44904862,7678403.45747463,310405.974035098,7678416.02634891,11.3590669976934,Aug-11th-2024-09-50AM-Flight-Airdata,12.8199905345347,NA,NA,12.8199905345347,adult
